timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
377573312,0.79520893,-0.14514193,0.47383818,0.34936246,-8.637419,0.80271363,4.264961,5.008455,37.224205,8.11798
377589979,0.792596,-0.14569034,0.47814494,0.34920415,-8.919955,0.8042469,4.4233475,6.444086,33.153427,7.974233
377606646,0.7906202,-0.14606726,0.4813919,0.34906447,-8.773974,0.8240682,4.410674,5.4085116,24.840412,6.0493817
377623313,0.7887198,-0.14658703,0.48440036,0.3489841,-8.766632,0.9473663,4.127656,3.9362133,23.56944,5.4797916
377639980,0.7864227,-0.14713322,0.48814002,0.34872732,-8.691356,1.0119383,3.9957843,5.7309165,29.083803,6.122587
377656647,0.783436,-0.14780487,0.49293518,0.3484208,-8.866024,1.0413963,3.8661048,7.045343,37.445164,8.154468
377673314,0.78026366,-0.14856216,0.49806878,0.34791613,-8.9915495,0.9064345,4.117513,7.870505,40.289314,7.5855484
377689981,0.77831537,-0.14962083,0.5009291,0.34771982,-8.955698,0.8303901,4.549584,1.0084062,24.299736,2.9584076
377706648,0.7778652,-0.15068465,0.5010599,0.348079,-8.917245,0.95552325,4.10118,-5.9145484,3.9763777,-0.47615287
377723315,0.7773354,-0.15170698,0.50138915,0.348344,-8.73785,1.0509512,3.717238,-4.976317,5.3055496,-0.44299728
377739982,0.77641076,-0.1523298,0.50272506,0.3482093,-8.854999,1.0791751,3.8087611,0.53125244,11.497142,0.7906324
377756649,0.77557445,-0.15277997,0.503941,0.34811798,-8.943695,0.9867415,3.913922,1.1036003,10.08398,1.2793419
377773316,0.77476126,-0.1537572,0.50497144,0.34800535,-8.739685,0.9540204,3.8603516,-2.0545363,10.292256,-0.91246545
377789983,0.77398294,-0.15533678,0.50568223,0.34800354,-8.853695,1.0110883,3.9277072,-6.377231,9.786764,-2.8373759
377806650,0.7736392,-0.15645328,0.50573707,0.34818816,-8.895422,1.0189655,3.7576385,-5.6692576,3.4750357,-1.9781206
377823317,0.77300996,-0.15740581,0.5063037,0.34833288,-9.026786,0.99560285,3.4529839,-3.7433865,6.8323617,-0.3898638
377839984,0.7718481,-0.15833035,0.50790244,0.34816277,-9.0171585,1.0009626,3.4968555,-0.60750806,14.431404,0.42522883
377856651,0.77031535,-0.15935393,0.51018804,0.34774837,-8.890443,0.95592886,3.6193619,0.9565267,19.862988,0.41721222
377873318,0.76907307,-0.16017306,0.512048,0.34738788,-9.113771,0.92305887,3.7009027,1.1475972,16.034262,0.25751674
377889985,0.76860267,-0.16029646,0.5127714,0.34730494,-9.219424,0.9117358,3.5633416,1.9827623,5.3329544,1.0786595
377906652,0.7685357,-0.16007592,0.51284075,0.3474526,-9.279184,0.8638688,3.4659226,1.868286,-0.6309048,1.8243604
377923319,0.76874757,-0.1597741,0.51245564,0.347691,-9.223775,0.91631657,3.5828686,1.1986426,-4.3209276,1.4240216
377939986,0.7691832,-0.15931988,0.5117053,0.34804043,-9.017584,0.9733971,3.6336749,0.9856344,-7.534515,1.6097008
377956653,0.7698894,-0.15875828,0.51051575,0.34848255,-8.947342,0.95824903,3.7305043,0.47040942,-11.173916,1.3471582
377973320,0.7706078,-0.15836012,0.5091482,0.34907588,-8.779179,0.9862651,3.7705314,-1.3402876,-11.937341,1.3476064
377989987,0.7714755,-0.15770684,0.50767076,0.3496064,-9.001803,0.97224396,3.7863686,0.12895364,-13.587546,1.4269036
378006654,0.7725169,-0.1569457,0.5060396,0.3500139,-8.872666,0.9645439,3.7639604,0.9481764,-15.140421,0.5645619
378023321,0.77378166,-0.1561766,0.5039399,0.35059345,-8.81002,0.9962238,4.0263195,-0.49611863,-18.61669,0.46003667
378039988,0.7761618,-0.15477295,0.4999395,0.35168007,-8.840892,0.94176894,4.220611,-2.2624433,-34.66754,0.6233966
378056655,0.77913034,-0.15287657,0.49487296,0.3531086,-8.733909,0.9883105,3.94428,-2.7586856,-43.933613,1.580641
378073322,0.7817213,-0.15130481,0.49042985,0.35425594,-8.814519,0.8693442,3.8229516,-2.4248047,-38.230938,0.5370562
378089989,0.7835626,-0.15083024,0.48720345,0.3548416,-8.810541,0.8891937,3.896061,-4.243664,-25.917093,-3.0921264
378106656,0.7848653,-0.15081,0.4847721,0.355301,-8.751053,1.0063332,4.073675,-4.887012,-18.600721,-3.1586902
378123323,0.78609633,-0.15043151,0.48250067,0.35583138,-8.647129,0.9914864,4.2222,-2.8757334,-18.454983,-1.2437669
378139990,0.78757036,-0.14961673,0.47979912,0.35656768,-8.607729,0.984829,4.3931966,-2.0041845,-22.871235,0.27406922
378156657,0.7893226,-0.1482776,0.47678843,0.35729048,-8.576041,0.9282028,4.2396483,0.40626326,-26.73728,0.9276239
378173324,0.7904338,-0.14747152,0.47488835,0.35769787,-8.674074,0.98534715,4.151401,0.6206668,-16.984081,0.17313564
378189991,0.79113626,-0.14694937,0.47360125,0.35806632,-8.575334,1.0368183,4.376991,0.29461017,-11.590405,0.6591431
378206658,0.79186,-0.14609775,0.47214052,0.35874325,-8.5260105,1.0643661,4.6504526,0.67307013,-13.732501,3.179556
378223325,0.79342383,-0.14448616,0.46914506,0.35986903,-8.51354,1.029705,4.9134207,0.40837637,-27.14157,4.4741216
378239992,0.7963806,-0.14172274,0.46364376,0.3615623,-8.652663,1.029659,5.0417547,0.042767167,-48.716366,5.3456907
378256659,0.80050886,-0.13838369,0.4558217,0.363679,-8.638614,0.89042526,5.013309,-2.7829278,-67.001755,4.321462
378273326,0.8052153,-0.13555336,0.44667086,0.36570328,-8.355859,0.9075698,5.1345744,-8.0636015,-74.77072,-0.49551305
378289993,0.81022286,-0.13270235,0.43662927,0.36780974,-8.188394,1.016164,5.1845613,-10.158629,-80.758194,-1.5700564
378306660,0.8150813,-0.12951803,0.42641035,0.37019166,-7.991457,1.0751925,5.2538447,-9.713198,-82.39609,1.173596
378323327,0.8196852,-0.12591597,0.41616717,0.37291622,-7.8374443,0.92618024,5.522714,-8.668102,-83.1586,4.938923
378339994,0.82517886,-0.1204,0.4041638,0.37581322,-7.8558645,0.869034,6.131238,-2.118528,-100.68539,7.576259
378356661,0.8314822,-0.11522202,0.38876417,0.37976834,-7.760406,0.88912356,6.2510242,-15.080413,-122.20852,7.730986
378373328,0.83805346,-0.10998851,0.3719749,0.38367108,-7.516427,0.85190845,5.9331417,-18.037962,-130.97734,5.7703786
378389995,0.84349406,-0.10531389,0.3577337,0.38659224,-7.0993896,0.85663605,5.888958,-12.880593,-111.19469,3.5864296
378406662,0.84767926,-0.10155541,0.346566,0.38861117,-6.4751973,0.8422725,6.210981,-8.715598,-87.203766,1.6578972
378423329,0.85130686,-0.09724793,0.3368776,0.39029858,-6.43327,0.92533964,6.634037,-1.1637126,-78.49241,3.551361
378439996,0.85471207,-0.09238383,0.32704145,0.39239848,-6.603406,0.8359829,6.9847345,0.59085387,-80.613495,7.7497053
378456663,0.85835624,-0.08708319,0.31641623,0.39436287,-6.579997,0.7523627,7.271099,1.4828548,-86.884094,6.7864003
378473330,0.86252904,-0.08175637,0.30422223,0.39599064,-6.344617,0.7392966,7.4819274,-1.5656284,-97.167694,2.4799361
378489997,0.8679908,-0.07537924,0.2887683,0.39689162,-5.4796953,0.9124741,8.060662,-1.965775,-121.65329,-4.9784083
378506664,0.8742352,-0.06718459,0.2692364,0.39838538,-5.2480354,0.9269567,8.099298,-3.0169122,-152.80637,-2.0887341
378523331,0.8795396,-0.05962704,0.24943605,0.40079516,-4.951483,0.9591998,7.7263613,-9.712253,-151.3511,4.6820803
378539998,0.8834866,-0.053892393,0.23158558,0.40362772,-4.7541237,0.9125831,7.9528813,-16.647795,-132.37881,8.644671
378556665,0.8871023,-0.04904941,0.21409741,0.40596327,-4.5367947,0.7998134,8.258508,-20.393406,-126.99323,5.2516465
378573332,0.8905485,-0.04461834,0.19620943,0.4079638,-4.4935617,0.7642273,8.635512,-23.586979,-127.92218,2.9305816
378589999,0.893541,-0.041239522,0.17701213,0.4105493,-4.190192,0.77770406,9.021543,-34.63385,-132.56085,5.956545
378606666,0.895858,-0.039891414,0.15449019,0.41470486,-3.2462177,0.60102785,9.209084,-58.60262,-146.88509,14.081787
378623333,0.8973735,-0.03857814,0.13249524,0.41913894,-2.8406155,0.31976488,8.861528,-57.834827,-142.75845,18.177149
378640000,0.8966955,-0.045122597,0.11183485,0.42590386,-2.6513171,-0.04619386,8.613298,-105.18302,-110.494995,32.056606
378656667,0.8956368,-0.052225675,0.0958104,0.43119323,-2.2338622,-0.09248558,8.686626,-94.035095,-79.522415,25.06467
378673334,0.8938054,-0.058724042,0.08284351,0.43680727,-2.3936195,-0.19077845,8.899984,-81.742004,-62.089554,30.835293
378690001,0.89137197,-0.06623737,0.07357259,0.44233024,-2.567484,-0.5635665,9.028663,-77.077034,-35.949432,32.981827
378706668,0.8889202,-0.07293076,0.067677476,0.44712657,-2.242542,-0.7083116,8.915894,-61.430264,-17.41971,30.526554
378723335,0.8870744,-0.07767576,0.064973384,0.45038214,-1.925427,-0.8404779,8.994408,-38.694458,-3.418346,21.744146
378740002,0.8858127,-0.080409326,0.0627582,0.45269424,-1.5968754,-0.748025,8.863453,-24.18092,-6.419356,15.337373
378756669,0.88450557,-0.08193036,0.062361415,0.45502567,-1.6483119,-0.6555739,8.760616,-11.173339,0.8972846,17.124695
378773336,0.8826427,-0.082458995,0.063517034,0.4583752,-1.8700191,-0.81938064,9.053663,-1.0366894,6.902967,26.356552
378790003,0.88091767,-0.08141714,0.06422006,0.4617696,-1.9875066,-0.92246014,9.243953,7.1213803,-0.8761999,26.627321
378806670,0.879233,-0.079833254,0.06358744,0.46533093,-1.9052378,-0.79905987,9.300501,6.109402,-10.796695,27.003946
378823337,0.87685865,-0.07872756,0.062834606,0.47007728,-2.043902,-0.68320435,9.320128,1.9319435,-10.339924,36.102222
378840004,0.87368757,-0.07852979,0.06108549,0.4762054,-2.0749333,-0.7649507,9.441718,-7.7982354,-13.815502,46.077145
378856671,0.87036455,-0.079449125,0.057742458,0.48251355,-2.0953724,-0.8284007,9.461071,-19.893179,-19.765974,46.326023
378873338,0.8672734,-0.08089564,0.05337296,0.48830742,-1.9753816,-0.84677684,9.486358,-26.129417,-23.971079,41.705807
378890005,0.86365616,-0.082876205,0.048181348,0.49488187,-1.9674646,-0.7870955,9.517178,-32.66077,-27.32061,47.47124
378906672,0.8593232,-0.08475669,0.043123912,0.5025139,-1.917625,-0.82498187,9.345251,-32.378525,-27.22932,56.291645
378923339,0.85511917,-0.085181445,0.03852884,0.5099322,-1.8666912,-0.98899513,9.422346,-22.05285,-29.441128,55.282825
378940006,0.85144174,-0.08403127,0.03392591,0.51656073,-1.8343036,-1.1134559,9.401628,-12.312252,-34.686024,49.203682
378956673,0.848,-0.08242025,0.030122746,0.52268124,-1.5948166,-1.1582508,9.1920595,-6.526393,-31.403181,45.962196
378973340,0.84475106,-0.08020795,0.026711395,0.5284401,-1.5586057,-1.0992724,9.129232,-1.433775,-31.113352,43.50761
378990007,0.8414164,-0.077931166,0.023852956,0.5342062,-1.5562197,-1.0744121,9.308823,0.8952429,-28.12399,44.17841
379006674,0.83816004,-0.07550912,0.01983016,0.53980833,-1.302402,-1.1425858,9.359549,-2.4783623,-35.31873,42.346493
379023341,0.8351126,-0.072546385,0.015358414,0.54505825,-1.2786973,-0.98749506,9.2601,-0.8767451,-39.755238,39.382114
379040008,0.831719,-0.069529176,0.010885822,0.5507186,-1.1474291,-1.0306323,9.280725,-0.7895723,-40.130966,43.043793
379056675,0.8278425,-0.06609948,0.0063239695,0.55701673,-0.9836276,-0.9724398,9.323552,0.9462559,-42.469654,48.509445
379073342,0.8233945,-0.062391497,0.0018074985,0.56402653,-0.88349843,-0.9867188,9.254993,2.405567,-43.572514,54.785023
379090009,0.81876576,-0.05867142,-0.002188216,0.571118,-0.81641024,-1.0391961,9.261829,4.4074507,-40.700577,56.1742
379106676,0.814247,-0.05533717,-0.0057733874,0.5778462,-0.8986173,-1.0477889,9.334782,3.8801446,-36.72318,53.873055
379123343,0.8096876,-0.05205675,-0.009194211,0.58447564,-0.7180944,-0.9848153,9.417965,4.2065563,-35.55239,53.54662
379140010,0.80472714,-0.04852086,-0.012409421,0.5915287,-0.69428873,-0.8412711,9.328198,6.3318386,-35.60929,57.579815
379156677,0.79875374,-0.04573874,-0.016209036,0.59969825,-0.5538151,-0.82798475,9.545551,-0.46710852,-36.234413,67.74697
379173344,0.7918874,-0.04412319,-0.022389067,0.6086595,-0.43518063,-0.67574596,9.886664,-16.891537,-44.84301,75.160645
379190011,0.7836959,-0.043693516,-0.030320033,0.6188638,-0.5329169,-0.80420774,9.639505,-30.901026,-49.99088,87.12665
379206678,0.77470493,-0.044093404,-0.03758955,0.62966275,-0.33552343,-0.89431965,9.550617,-32.68726,-43.24012,94.10247
379223345,0.76476276,-0.04442143,-0.043816525,0.641284,-0.17659794,-0.89341855,9.272181,-27.881947,-38.48908,102.89688
379240012,0.7543418,-0.04472497,-0.047975753,0.6531974,-0.105815426,-1.1726531,9.249791,-18.70997,-27.952044,107.16895
379256679,0.7438968,-0.044342723,-0.050587945,0.6649002,-0.06156548,-1.3669523,9.280743,-8.294739,-22.94465,106.43296
379273346,0.7331218,-0.0436591,-0.052399583,0.67666876,-0.038207218,-1.2924399,9.298929,-3.18149,-20.355555,108.418526
379290013,0.7220031,-0.043374624,-0.0531115,0.6884834,0.14109653,-1.3058065,9.090517,-0.17483993,-13.085754,110.72684
379306680,0.7102234,-0.042978454,-0.052227445,0.7007197,0.242518,-1.2006284,9.037102,7.880976,-6.048946,116.38844
379323347,0.69878745,-0.042022493,-0.051540766,0.7122317,0.15100513,-1.4353225,9.239284,9.493785,-9.360574,110.939095
379340014,0.6885622,-0.04031701,-0.051960863,0.7221889,-0.061061703,-1.7108775,9.369212,7.466954,-17.459469,96.95575
379356681,0.6801657,-0.03825275,-0.052871324,0.730148,-0.21323547,-1.5977099,9.526593,6.5229816,-20.348186,78.15616
379373348,0.6737119,-0.036731385,-0.054605223,0.7360581,-0.09582542,-1.4330654,9.511299,-0.38374746,-20.224522,58.80317
379390015,0.66832554,-0.035793692,-0.055888955,0.74090236,-0.0017823894,-1.2564137,9.269811,-0.9401099,-14.512019,48.798557
379406682,0.66334754,-0.035074566,-0.05539404,0.7454339,0.08639328,-1.1610461,9.282627,7.095138,-4.988227,45.80689
379423349,0.6583554,-0.034265403,-0.054336403,0.7499611,0.11754451,-1.2120224,9.294564,10.382488,-2.882962,45.963505
379440016,0.653374,-0.032912668,-0.05333416,0.7544367,0.11124443,-1.1605688,9.361365,12.539558,-5.9153256,45.46105
379456683,0.6483896,-0.03003627,-0.051497143,0.758971,0.16278382,-0.97418845,9.348971,23.733692,-10.078374,45.375607
379473350,0.64380336,-0.024074933,-0.04942113,0.7632138,-0.15156406,-1.2325943,9.682362,38.709343,-24.904701,40.96023
379490017,0.6399022,-0.019468443,-0.048937343,0.7666495,0.013266062,-0.94380164,9.532889,24.197618,-24.47629,33.995647
379506684,0.636011,-0.01581667,-0.04878882,0.7699738,0.07177214,-0.78614014,9.605124,18.193327,-20.899246,33.73537
379523351,0.6321246,-0.0112073645,-0.04910053,0.7732282,0.27005205,-0.943535,9.467547,19.919008,-27.96993,33.035774
379540018,0.6286857,-0.0070397593,-0.049344093,0.77606046,0.2694837,-0.8825493,9.399377,18.255114,-25.13868,28.981882
379556685,0.6256987,-0.0037378953,-0.049446095,0.77848727,0.37216657,-0.90913284,9.4703455,15.15412,-19.73198,25.122574
379573352,0.62306416,-0.0014871885,-0.050634477,0.78052884,0.31664973,-0.695296,9.546498,4.6986957,-18.646944,21.913105
379590019,0.6202256,-0.0048234486,-0.054478448,0.7825148,0.13012266,-0.42642835,9.652128,-33.506954,-0.10995599,24.687649
379606686,0.61607087,-0.0094532715,-0.057734907,0.78551525,0.9100924,-1.3595152,9.281691,-35.530758,8.8273535,36.594532
379623353,0.6126096,-0.009760094,-0.060341075,0.7880185,0.47080958,-1.1099445,9.545888,-13.852787,-11.448002,29.070436
379640020,0.6093213,-0.009903147,-0.062591255,0.79038715,0.57814276,-1.1948922,9.095887,-11.276171,-10.751225,27.521322
379656687,0.6068093,-0.010207017,-0.06427474,0.7921786,0.3209629,-1.0979105,9.471578,-9.061779,-7.124904,20.992924
379673354,0.60440385,-0.009763151,-0.064776845,0.7939803,0.29499158,-0.82422465,9.453962,0.5062422,-6.221501,20.208832
379690021,0.60192204,-0.008520881,-0.06519025,0.79584396,0.3848814,-0.9776151,9.465313,4.3290343,-10.249607,20.535425
379706688,0.5992602,-0.0066363667,-0.06545272,0.7978467,0.47625226,-0.9057575,9.402785,7.864969,-13.227009,21.81988
379723355,0.5965632,-0.0051294994,-0.06586223,0.79984254,0.57749134,-1.0691314,9.260532,5.4972734,-11.774878,22.149755
379740022,0.59338605,-0.0037610563,-0.066232085,0.8021797,0.7347228,-1.0505362,9.246378,5.2869954,-11.077039,26.255508
379756689,0.58989143,-0.0019647502,-0.06640713,0.804745,0.6931584,-1.0383675,9.30535,8.204065,-12.787572,28.75052
379773356,0.58609784,-0.00038525637,-0.06619067,0.80753213,0.6763827,-1.0154423,9.3461895,9.589222,-10.135218,31.4111
379790023,0.5821525,0.00075310265,-0.06641762,0.81036204,0.6734488,-0.9746933,9.506764,5.3694625,-9.538031,32.626793
379806690,0.5778654,0.0020770708,-0.06688519,0.8133842,0.6666454,-0.94058424,9.516225,4.8613334,-11.686747,35.218807
379823357,0.5733013,0.0030790532,-0.067476764,0.81655574,0.6310378,-0.91527027,9.441997,2.9608116,-10.500725,37.51355
379840024,0.56869745,0.0040161912,-0.068195365,0.81970525,0.6942142,-1.0167265,9.326767,1.9819536,-10.653532,37.684868
379856691,0.56401247,0.0053480007,-0.06802181,0.8229426,0.66628504,-0.9314242,9.323824,8.597087,-9.421301,38.27689
379873358,0.5592719,0.006708938,-0.06787208,0.826174,0.6966973,-0.9743746,9.410807,8.574113,-9.7017,38.55721
379890025,0.5547463,0.007721738,-0.06755403,0.82923675,0.745108,-1.1075995,9.361587,8.103137,-6.981378,36.84388
379906692,0.5506572,0.0077469917,-0.06722465,0.8319842,0.7856307,-1.0407696,9.384054,4.2339187,-1.1181271,33.61242
379923359,0.54659325,0.006745666,-0.067900114,0.83461374,0.82675683,-1.054666,9.367359,-5.454605,0.95882815,33.551342
379940026,0.5425919,0.0063340296,-0.0686544,0.8371623,0.74878967,-0.9725245,9.349002,-3.7298508,-2.6913927,32.6154
379956693,0.53849286,0.0068932697,-0.06827747,0.83983105,0.6659545,-0.926235,9.403583,6.464601,-4.097191,33.12046
379973360,0.53482205,0.007834411,-0.067779064,0.84220546,0.66543835,-1.0836476,9.416345,8.421682,-5.6632295,29.373749
379990027,0.53185505,0.008903781,-0.06786146,0.844065,0.64925516,-1.1162666,9.48412,5.2547197,-8.239241,23.379204
380006694,0.5297762,0.00986393,-0.068377405,0.8453191,0.61725944,-0.9943116,9.499954,2.005906,-8.812252,16.089437
380023361,0.52828634,0.010330186,-0.068939,0.8461998,0.6284582,-1.0008268,9.5148535,-0.2712899,-5.8564115,11.543516
380040028,0.52713424,0.010739452,-0.0697971,0.84684277,0.64153445,-0.96793514,9.496755,-2.3373644,-6.458731,8.763496
380056695,0.5259876,0.011209959,-0.070986636,0.8474505,0.69587785,-0.9979943,9.374357,-4.0599227,-8.016753,8.600647
380073362,0.5247784,0.0114464285,-0.071793266,0.8481288,0.76713777,-1.0031556,9.32513,-2.6332426,-5.293417,9.306961
380090029,0.5238013,0.011426803,-0.0726945,0.8486562,0.755817,-1.0627445,9.399221,-4.199292,-4.0375996,7.5427685
380106696,0.5232877,0.0114292605,-0.07353701,0.8489003,0.7549909,-1.1220796,9.3566475,-3.9518225,-3.7449872,3.802884
380123363,0.52307844,0.011253189,-0.07398102,0.8489931,0.8282913,-1.0598238,9.33162,-2.3647568,-1.1269974,1.5425441
380140030,0.52285004,0.011116326,-0.07410661,0.84912467,0.87514174,-1.1052225,9.346245,-0.3410075,-0.21659382,1.7490209
380156697,0.52265203,0.011235515,-0.07387748,0.84926486,0.9012718,-1.1234459,9.3827095,2.6558387,-0.41848597,1.4456129
380173364,0.5225423,0.011523549,-0.073680766,0.84934556,0.90485686,-1.1162547,9.335336,3.0398884,-1.4787365,0.63421535
380190031,0.5223567,0.012085009,-0.073357,0.84948003,0.8935657,-1.0858848,9.397108,4.8006716,-2.6512346,1.1215609
380206698,0.5222458,0.012657812,-0.073264256,0.84954774,0.84471315,-1.0456265,9.404529,3.4554284,-3.5134475,0.46015134
380223365,0.52208775,0.012536748,-0.072936706,0.84967494,0.9275372,-1.0423188,9.307459,2.3724983,1.3646896,1.2798219
380240032,0.5217117,0.012514549,-0.07261895,0.84993345,0.90238935,-1.0557141,9.374772,2.7573416,0.6561782,2.9755232
380256699,0.5213584,0.012679087,-0.072550856,0.85015357,0.88904965,-1.0931308,9.373417,1.949914,-1.3208853,2.633837
380273366,0.52106947,0.012821563,-0.072483934,0.8503343,0.9192826,-1.0902563,9.320085,1.8418863,-1.1660182,2.1285694
380290033,0.5208029,0.012692009,-0.07246279,0.85050124,0.89702153,-1.0463176,9.415894,0.59415704,0.2722438,2.0879538
380306700,0.52052224,0.012771854,-0.07254275,0.8506651,0.9499342,-1.0495865,9.293174,0.7549151,-1.3200529,2.064185
380323367,0.52011067,0.013028622,-0.07242306,0.85092306,0.9238936,-1.0244336,9.374721,2.6168048,-1.6950742,3.061531
380340034,0.51971084,0.013382725,-0.07219621,0.85118103,0.90874743,-1.0440103,9.42977,3.5930715,-1.8737613,2.9357083
380356701,0.5193869,0.013796023,-0.07224602,0.85136807,0.8643524,-1.0237682,9.415108,2.1456335,-3.1758342,2.2341764
380373368,0.5189757,0.01413378,-0.07235269,0.8516041,0.863839,-1.0281193,9.378266,1.5779666,-2.9744034,2.9630504
380390035,0.5186258,0.01424751,-0.07219091,0.8518292,0.84612846,-1.0001171,9.393779,2.34134,-0.6744464,2.6514585
380406702,0.5182133,0.014251678,-0.07198943,0.8520971,0.8197789,-1.0044367,9.3747225,2.21279,0.08265859,3.2215977
380423369,0.51765496,0.014397663,-0.072250746,0.8524119,0.80431414,-0.9999979,9.40792,0.046403807,-2.4640825,4.218213
380440036,0.517272,0.014526948,-0.07244016,0.8526261,0.80491185,-1.0150625,9.434351,0.34305647,-2.0329823,2.8348775
380456703,0.51719177,0.014710578,-0.07264633,0.85265386,0.8166732,-1.0662335,9.4403,0.31729653,-2.2788002,0.37187716
380473370,0.5172455,0.014689362,-0.07281638,0.85260737,0.87594426,-1.0325928,9.304977,-0.2471113,-0.8899772,-0.57748955
380490037,0.51734996,0.014572897,-0.07287144,0.8525412,0.9001173,-1.061983,9.351889,0.07594806,0.10148391,-0.90797013
380506704,0.5175408,0.014518148,-0.072748005,0.8524369,0.9151586,-1.0396308,9.380937,1.3166851,0.4152075,-1.5980148
380523371,0.5178192,0.014565129,-0.07255401,0.8522834,0.92235917,-1.0657166,9.343201,2.0611823,0.110275485,-2.3453937
380540038,0.5180566,0.014610996,-0.07255004,0.8521387,0.9124055,-1.1285896,9.273744,0.9549887,-0.57805306,-2.0533702
380556705,0.5181234,0.014315981,-0.07252446,0.8521053,0.95881724,-1.1283709,9.233748,-0.05643758,1.4235731,-0.4893434
380573372,0.51814836,0.0139622595,-0.07256483,0.85209256,0.9435364,-1.1106253,9.341921,-0.6342601,1.5155611,-0.13396722
380590039,0.5181848,0.01389713,-0.072511554,0.852076,0.913876,-1.0525496,9.391472,0.94247687,0.16551566,-0.36772153
380606706,0.51814413,0.014266157,-0.07232216,0.85211086,0.94776726,-1.0614799,9.366039,3.3218071,-1.9252172,0.037362527
380623373,0.5180882,0.014768297,-0.072283454,0.8521395,0.9320618,-1.0837549,9.35641,2.9139373,-3.248433,0.053613782
380640040,0.5180857,0.015037543,-0.07223596,0.8521404,0.92181855,-1.0245862,9.286721,2.119342,-1.8275559,-0.24183512
380656707,0.5180713,0.0146702025,-0.071963996,0.85217863,0.9071095,-1.0068403,9.370023,1.1886533,2.7009935,0.2535721
380673374,0.5181218,0.014506605,-0.071928576,0.8521536,0.8948319,-1.0191553,9.446545,0.4922953,0.6914852,-0.42932007
380690041,0.51828915,0.014487641,-0.07204192,0.8520425,0.8954894,-0.9792932,9.440031,0.08359345,-0.6357072,-1.4775839
380706708,0.51850367,0.014522703,-0.07231914,0.851888,0.9146257,-0.98499686,9.482265,-0.70861375,-1.5163997,-1.9183656
380723375,0.5186283,0.014664998,-0.07245188,0.85179836,0.89261144,-1.0087432,9.400098,0.56253815,-1.6665032,-1.2288077
380740042,0.518846,0.014969782,-0.07246414,0.85165936,0.8188858,-1.0422441,9.431581,1.8153386,-2.1463954,-2.0422928
380756709,0.5192996,0.015662717,-0.07240246,0.85137564,0.82074046,-1.0133731,9.415778,3.5388236,-4.0528126,-4.1401267
380773376,0.5201656,0.016549435,-0.07246661,0.8508248,0.7827467,-1.0387332,9.456963,3.319093,-5.4601293,-7.589749
380790043,0.5216592,0.017577006,-0.07254005,0.84988284,0.7924204,-1.0692531,9.427405,3.5049918,-6.0498776,-12.727779
380806710,0.5236977,0.018404366,-0.072877295,0.8485819,0.87098753,-1.0253441,9.378556,1.0042173,-5.5986605,-17.065659
380823377,0.52586347,0.01865429,-0.07333,0.8471968,0.9949035,-1.0417497,9.209872,-1.8034946,-2.5928276,-17.80598
380840044,0.528241,0.019177968,-0.073684745,0.845674,1.0660162,-1.2215239,9.226369,-0.33653852,-3.7432883,-19.688484
380856711,0.5310128,0.01976081,-0.07395889,0.84389883,1.0820047,-1.0758759,9.215274,0.17231615,-3.626598,-22.936853
380873378,0.5343484,0.020522535,-0.07426016,0.8417459,1.0262314,-1.1073347,9.399319,0.40326667,-4.526814,-27.67428
380890045,0.53851867,0.021300597,-0.0746356,0.83903134,0.9739065,-0.9873815,9.484195,-0.36600703,-4.546542,-34.56615
380906712,0.543712,0.022194708,-0.07484103,0.83563375,0.93232584,-0.96302825,9.452946,0.5476864,-4.1622057,-43.081482
380923379,0.54922044,0.023013627,-0.07504692,0.8319828,1.0716457,-0.9197313,9.3575535,0.08963871,-3.609983,-45.79785
380940046,0.5544767,0.023745816,-0.07512433,0.8284614,1.1602579,-0.9060192,9.320022,0.607102,-2.73808,-43.843628
380956713,0.5587831,0.024280865,-0.074710414,0.82558477,1.2258962,-0.91085607,9.247251,3.145683,-0.12711643,-35.950985
380973380,0.5629729,0.024951957,-0.07418305,0.8227612,1.142467,-1.01834,9.455043,4.361613,-0.5127686,-35.176914
380990047,0.56729764,0.025538394,-0.07389158,0.81979334,1.1545796,-0.96284837,9.374834,2.6070204,-0.90246767,-36.413708
381006714,0.5715355,0.025671083,-0.07410566,0.8168209,1.206067,-0.9026657,9.381801,-1.9952642,-0.36110228,-35.622818
381023381,0.57525426,0.024780286,-0.074419476,0.81420517,1.2635732,-0.84211284,9.272778,-6.3008103,4.794042,-30.76516
381040048,0.5779373,0.023989875,-0.07491249,0.81228155,1.2633101,-0.83686703,9.309632,-6.374501,3.1130633,-22.252523
381056715,0.5796132,0.02327757,-0.075254954,0.8110756,1.1745461,-0.8016958,9.345203,-4.6864743,2.8763146,-13.841804
381073382,0.58084035,0.02260608,-0.07568393,0.81017613,1.1573045,-0.91397834,9.301441,-4.7751055,2.121859,-10.126228
381090049,0.58183074,0.022229256,-0.075671926,0.80947673,1.0859089,-0.82912564,9.320201,-0.9996383,2.1505134,-8.230963
381106716,0.58266544,0.021879576,-0.075089335,0.8089401,1.0732058,-0.88359886,9.342555,2.393597,4.2261086,-6.8143497
381123383,0.5835015,0.021846721,-0.074140586,0.8084256,1.055255,-0.9288551,9.322752,5.711665,3.9352832,-6.952146
